"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","07","CITROEN","GU","BERLINGO FURGON HDI 92 BUSINESS AM22.5","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1977","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",2030,"CAPITAL FEDERAL Nº 030","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2002","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",2030,"CAPITAL FEDERAL Nº 030","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","68","TOYOTA","CY","HIACE FURGON L2H2 2.8 TDI 6AT 3A","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",2030,"CAPITAL FEDERAL Nº 030","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1967","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JE","SPRINTER 517 CDI FURGON 4325","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1905","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1905","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1905","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SK","PARTNER CONFORT 1.6 115 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1905","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-11","2024-09-11",2044,"CAPITAL FEDERAL Nº 044","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","68","TOYOTA","CY","HIACE FURGON L2H2 2.8 TDI 6AT 3A","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2001","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-24","2024-09-24",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1905","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","07","CITROEN","GU","BERLINGO FURGON HDI 92 BUSINESS AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","07","CITROEN","GU","BERLINGO FURGON HDI 92 BUSINESS AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JE","SPRINTER 517 CDI FURGON 4325","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2016","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6C","KANGOO EXPRESS 5A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-03","2024-09-03",2031,"CAPITAL FEDERAL Nº 031","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1968","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HU","SPRINTER 314 CDI FURGON 3665","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2019","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",2030,"CAPITAL FEDERAL Nº 030","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2008","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-12","2024-09-12",2031,"CAPITAL FEDERAL Nº 031","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","07","CITROEN","GU","BERLINGO FURGON HDI 92 BUSINESS AM22.5","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1982","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-03","2024-09-03",2030,"CAPITAL FEDERAL Nº 030","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JF","SPRINTER 517 CDI FURGON 4325 XL","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2020","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",2030,"CAPITAL FEDERAL Nº 030","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2008","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JC","SPRINTER 414 CDI FURGON 4325","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2000","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SK","PARTNER CONFORT 1.6 115 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1905","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-09","2024-09-09",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","07","CITROEN","GU","BERLINGO FURGON HDI 92 BUSINESS AM22.5","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1973","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",2048,"CAPITAL FEDERAL Nº 048","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HU","SPRINTER 314 CDI FURGON 3665","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1969","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",2048,"CAPITAL FEDERAL Nº 048","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JF","SPRINTER 517 CDI FURGON 4325 XL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1975","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2011","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2011","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2017","No aplica",100,"02",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-16","2024-09-16",2059,"CAPITAL FEDERAL Nº 059","Ciudad Autónoma de Bs.As.","Importado","2024","22","SEDAN 3 PUERTAS","C07","MINI","001","COOPER S","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1996","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",2059,"CAPITAL FEDERAL Nº 059","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JD","SPRINTER 417 CDI FURGON 4325","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2002","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6C","KANGOO EXPRESS 5A 1.6 SCE 114","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","2002","COREA DEMOCRATICA",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2011","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-10","2024-09-10",2062,"CAPITAL FEDERAL Nº 062","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","68","TOYOTA","CY","HIACE FURGON L2H2 2.8 TDI 6AT 3A","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1997","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2023","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JC","SPRINTER 414 CDI FURGON 4325","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HU","SPRINTER 314 CDI FURGON 3665","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2007","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",2048,"CAPITAL FEDERAL Nº 048","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","07","CITROEN","GU","BERLINGO FURGON HDI 92 BUSINESS AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6C","KANGOO EXPRESS 5A 1.6 SCE 114","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1984","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",2048,"CAPITAL FEDERAL Nº 048","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HV","SPRINTER 314 CDI FURGON MIXTO VIDRIADO 3665","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1961","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",2048,"CAPITAL FEDERAL Nº 048","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JG","SPRINTER 311 CDI STREET FURGON 3250 OM654","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2019","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6C","KANGOO EXPRESS 5A 1.6 SCE 114","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1987","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",2048,"CAPITAL FEDERAL Nº 048","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JG","SPRINTER 311 CDI STREET FURGON 3250 OM654","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2019","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1988","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2017","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2017","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",2048,"CAPITAL FEDERAL Nº 048","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JG","SPRINTER 311 CDI STREET FURGON 3250 OM654","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2019","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",2049,"CAPITAL FEDERAL Nº 049","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2009","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6C","KANGOO EXPRESS 5A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2007","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",2049,"CAPITAL FEDERAL Nº 049","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6C","KANGOO EXPRESS 5A 1.6 SCE 114","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1961","ARGENTINA",50,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6C","KANGOO EXPRESS 5A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2009","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HY","SPRINTER 414 CDI FURGON 3665","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2023","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-23","2024-09-23",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HY","SPRINTER 414 CDI FURGON 3665","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2021","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HV","SPRINTER 314 CDI FURGON MIXTO VIDRIADO 3665","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1984","BOLIVIA",100,"02","BOL"
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JG","SPRINTER 311 CDI STREET FURGON 3250 OM654","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1967","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HU","SPRINTER 314 CDI FURGON 3665","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1987","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",2055,"CAPITAL FEDERAL Nº 055","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JF","SPRINTER 517 CDI FURGON 4325 XL","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2019","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6C","KANGOO EXPRESS 5A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2007","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",2051,"CAPITAL FEDERAL Nº 051","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1989","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1959","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2007","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2005","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",2053,"CAPITAL FEDERAL Nº 053","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1963","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",2053,"CAPITAL FEDERAL Nº 053","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","GZ","SPRINTER 516 CDI FURGON 4325","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",2053,"CAPITAL FEDERAL Nº 053","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","34","PEUGEOT","SJ","PARTNER CONFORT 1.6 HDI 92 AM22.5","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1963","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-23","2024-09-23",2053,"CAPITAL FEDERAL Nº 053","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HU","SPRINTER 314 CDI FURGON 3665","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1988","CHINA",100,"02","CHN"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",2053,"CAPITAL FEDERAL Nº 053","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","JH","SPRINTER 311 CDI FURGON MIXTO VIDRIADO 3250 OM654","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1977","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","29","MERCEDES BENZ","HV","SPRINTER 314 CDI FURGON MIXTO VIDRIADO 3665","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1975","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-09","2024-09-09",2049,"CAPITAL FEDERAL Nº 049","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6A","KANGOO EXPRESS 2A 1.6 SCE 114","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-13","2024-09-13",2049,"CAPITAL FEDERAL Nº 049","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","68","TOYOTA","CY","HIACE FURGON L2H2 2.8 TDI 6AT 3A","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2003","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",2049,"CAPITAL FEDERAL Nº 049","Ciudad Autónoma de Bs.As.","Nacional","2024","22","FURGON","37","RENAULT","6C","KANGOO EXPRESS 5A 1.6 SCE 114","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1970","ARGENTINA",100,"02","ARG"
